Loading Datastore...
 * Serving Flask app 'server' (lazy loading)
 * Environment: production
   WARNING: This is a development server. Do not use it in a production deployment.
   Use a production WSGI server instead.
 * Debug mode: off
 * Running on http://127.0.0.1:6080/ (Press CTRL+C to quit)
127.0.0.1 - - [28/Mar/2022 16:11:52] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:52] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:52] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:52] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:52] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:52] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:52] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /dm/create/v1 HTTP/1.1" 400 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /dm/create/v1 HTTP/1.1" 400 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /dm/create/v1 HTTP/1.1" 400 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /auth/login/v2 HTTP/1.1" 200 -
response 400 Bad Request: User not found <Response 130 bytes [400 BAD REQUEST]>
response 400 Bad Request: Unable to remove the last owner <Response 147 bytes [400 BAD REQUEST]>
response 403 Forbidden: Permission denied <Response 129 bytes [403 FORBIDDEN]>
response 403 Forbidden: Permission denied <Response 129 bytes [403 FORBIDDEN]>
response 400 Bad Request: User not found <Response 130 bytes [400 BAD REQUEST]>
response 400 Bad Request: Unable to remove the last owner <Response 147 bytes [400 BAD REQUEST]>
response 400 Bad Request: Permission_id invalid <Response 137 bytes [400 BAD REQUEST]>
response 400 Bad Request: User already has the permissions level of permission_id <Response 171 bytes [400 BAD REQUEST]>
response 400 Bad Request: User already has the permissions level of permission_id <Response 171 bytes [400 BAD REQUEST]>
response 403 Forbidden: Permission denied <Response 129 bytes [403 FORBIDDEN]>
response 403 Forbidden: Permission denied <Response 129 bytes [403 FORBIDDEN]>
response 400 Bad Request: Account not found <Response 133 bytes [400 BAD REQUEST]>
response 400 Bad Request: Account not found <Response 133 bytes [400 BAD REQUEST]>
response 400 Bad Request: Account not found <Response 133 bytes [400 BAD REQUEST]>
response 400 Bad Request: Account not found <Response 133 bytes [400 BAD REQUEST]>
response 400 Bad Request: Account not found <Response 133 bytes [400 BAD REQUEST]>
response 400 Bad Request: Account not found <Response 133 bytes [400 BAD REQUEST]>
response 400 Bad Request: Account not found <Response 133 bytes [400 BAD REQUEST]>
response 400 Bad Request: Account not found <Response 133 bytes [400 BAD REQUEST]>
response 400 Bad Request: Account not found <Response 133 bytes [400 BAD REQUEST]>
response 400 Bad Request: Incorrect password <Response 134 bytes [400 BAD REQUEST]>
response 400 Bad Request: Incorrect password <Response 134 bytes [400 BAD REQUEST]>
response 400 Bad Request: Incorrect password <Response 134 bytes [400 BAD REQUEST]>
response 400 Bad Request: Incorrect password <Response 134 bytes [400 BAD REQUEST]>
response 403 Forbidden: Permission denied <Response 129 bytes [403 FORBIDDEN]>
response 403 Forbidden: Permission denied <Response 129 bytes [403 FORBIDDEN]>
response 403 Forbidden: Permission denied <Response 129 bytes [403 FORBIDDEN]>
response 403 Forbidden: Permission denied <Response 129 bytes [403 FORBIDDEN]>
response 400 Bad Request: Token invalid <Response 129 bytes [400 BAD REQUEST]>
response 400 Bad Request: Email invalid <Response 129 bytes [400 BAD REQUEST]>
response 400 Bad Request: Email invalid <Response 129 bytes [400 BAD REQUEST]>
response 400 Bad Request: Email invalid <Response 129 bytes [400 BAD REQUEST]>
response 400 Bad Request: Email invalid <Response 129 bytes [400 BAD REQUEST]>
response 400 Bad Request: Email invalid <Response 129 bytes [400 BAD REQUEST]>
response 400 Bad Request: Email invalid <Response 129 bytes [400 BAD REQUEST]>
response 400 Bad Request: Email invalid <Response 129 bytes [400 BAD REQUEST]>
response 400 Bad Request: Email invalid <Response 129 bytes [400 BAD REQUEST]>
response 400 Bad Request: Email invalid <Response 129 bytes [400 BAD REQUEST]>
response 400 Bad Request: Email has been used <Response 135 bytes [400 BAD REQUEST]>
response 400 Bad Request: Email has been used <Response 135 bytes [400 BAD REQUEST]>
response 400 Bad Request: Password invalid <Response 132 bytes [400 BAD REQUEST]>
response 400 Bad Request: Password invalid <Response 132 bytes [400 BAD REQUEST]>
response 400 Bad Request: Password invalid <Response 132 bytes [400 BAD REQUEST]>
response 400 Bad Request: Password invalid <Response 132 bytes [400 BAD REQUEST]>
response 400 Bad Request: Name invalid <Response 128 bytes [400 BAD REQUEST]>
response 400 Bad Request: Name invalid <Response 128 bytes [400 BAD REQUEST]>
response 400 Bad Request: Name invalid <Response 128 bytes [400 BAD REQUEST]>
response 400 Bad Request: Name invalid <Response 128 bytes [400 BAD REQUEST]>
response 400 Bad Request: Name invalid <Response 128 bytes [400 BAD REQUEST]>
response 400 Bad Request: Name invalid <Response 128 bytes [400 BAD REQUEST]>
response 400 Bad Request: Name invalid <Response 128 bytes [400 BAD REQUEST]>
response 400 Bad Request: Name invalid <Response 128 bytes [400 BAD REQUEST]>
response 400 Bad Request: Name invalid <Response 128 bytes [400 BAD REQUEST]>
response 400 Bad Request: Name invalid <Response 128 bytes [400 BAD REQUEST]>
response 400 Bad Request: Name invalid <Response 128 bytes [400 BAD REQUEST]>
response 400 Bad Request: Name invalid <Response 128 bytes [400 BAD REQUEST]>
response 400 Bad Request: Channel not found <Response 133 bytes [400 BAD REQUEST]>
response 400 Bad Request: Channel not found <Response 133 bytes [400 BAD REQUEST]>
response 403 Forbidden: Permission denied: Join channel first <Response 149 bytes [403 FORBIDDEN]>
response 403 Forbidden: Permission denied <Response 129 bytes [403 FORBIDDEN]>
response 403 Forbidden: Permission denied <Response 129 bytes [403 FORBIDDEN]>
response 403 Forbidden: Permission denied <Response 129 bytes [403 FORBIDDEN]>
response 403 Forbidden: Permission denied: Join channel first <Response 149 bytes [403 FORBIDDEN]>
response 400 Bad Request: Channel not found <Response 133 bytes [400 BAD REQUEST]>
response 400 Bad Request: User not found <Response 130 bytes [400 BAD REQUEST]>
response 403 Forbidden: Permission denied <Response 129 bytes [403 FORBIDDEN]>
response 403 Forbidden: Permission denied <Response 129 bytes [403 FORBIDDEN]>
response 403 Forbidden: Permission denied <Response 129 bytes [403 FORBIDDEN]>
response 403 Forbidden: Permission denied <Response 129 bytes [403 FORBIDDEN]>
response 403 Forbidden: Permission denied <Response 129 bytes [403 FORBIDDEN]>
response 403 Forbidden: Permission denied <Response 129 bytes [403 FORBIDDEN]>
response 400 Bad Request: Already in channel <Response 134 bytes [400 BAD REQUEST]>
response 403 Forbidden: Permission denied: Join channel first <Response 149 bytes [403 FORBIDDEN]>
response 400 Bad Request: Channel not found <Response 133 bytes [400 BAD REQUEST]>
response 400 Bad Request: Already in channel <Response 134 bytes [400 BAD REQUEST]>
response 403 Forbidden: Permission denied: Channel not available <Response 152 bytes [403 FORBIDDEN]>
response 403 Forbidden: Permission denied <Response 129 bytes [403 FORBIDDEN]>
response 403 Forbidden: Permission denied <Response 129 bytes [403 FORBIDDEN]>
response 403 Forbidden: Permission denied <Response 129 bytes [403 FORBIDDEN]>
response 403 Forbidden: Permission denied <Response 129 bytes [403 FORBIDDEN]>
response 403 Forbidden: Permission denied <Response 129 bytes [403 FORBIDDEN]>
response 400 Bad Request: Message not found <Response 133 bytes [400 BAD REQUEST]>
response 400 Bad Request: Message not found <Response 133 bytes [400 BAD REQUEST]>
response 400 Bad Request: Channel not found <Response 133 bytes [400 BAD REQUEST]>
response 403 Forbidden: Permission denied: Join channel first <Response 149 bytes [403 FORBIDDEN]>
response 403 Forbidden: Permission denied <Response 129 bytes [403 FORBIDDEN]>
response 403 Forbidden: Permission denied <Response 129 bytes [403 FORBIDDEN]>
response 403 Forbidden: Permission denied <Response 129 bytes [403 FORBIDDEN]>
response 400 Bad Request: Channel name invalid <Response 136 bytes [400 BAD REQUEST]>
response 400 Bad Request: Channel name invalid <Response 136 bytes [400 BAD REQUEST]>
response 400 Bad Request: Channel name invalid <Response 136 bytes [400 BAD REQUEST]>
response 400 Bad Request: Channel name invalid <Response 136 bytes [400 BAD REQUEST]>
response 403 Forbidden: Permission denied <Response 129 bytes [403 FORBIDDEN]>
response 403 Forbidden: Permission denied <Response 129 bytes [403 FORBIDDEN]>
response 403 Forbidden: Permission denied <Response 129 bytes [403 FORBIDDEN]>
response 400 Bad Request: Duplicate u_id <Response 130 bytes [400 BAD REQUEST]>
response 400 Bad Request: Duplicate u_id <Response 130 bytes [400 BAD REQUEST]>
response 400 Bad Request: All user not found <Response 134 bytes [400 BAD REQUEST]>
response 403 Forbidden: Permission denied <Response 129 bytes [403 FORBIDDEN]>127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /dm/create/v1 HTTP/1.1" 403 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /dm/create/v1 HTTP/1.1" 403 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /dm/create/v1 HTTP/1.1" 403 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "GET /dm/list/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NDg0NDQzMTM3Mzg3NDh9.q_RwhQM6fBpzRloOWl2qMLSg85zi47PKDCDlkafsXlE HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "GET /dm/list/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJleHAiOjE2NDg0NDQzMTM3NDQ2NDd9.lRNbLEZfcKUrjrVxMKI9SrZj1ZCbbk0K5hdSYwJQD-4 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "GET /dm/list/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJleHAiOjE2NDg0NDQzMTM3NTA0NjJ9.vUTXznGdoSTbJDCdRlzX6cW098_zdEpzI88nSjE9OtI HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "GET /dm/list/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjozLCJleHAiOjE2NDg0NDQzMTM3NTYyMDF9.MqBm-QGZ7iqigAEQtYKUnB3PHYc4JE8joUYmSEWUKow HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "GET /dm/list/v1?token=-1 HTTP/1.1" 403 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:53] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "DELETE /dm/remove/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "GET /dm/list/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NDg0NDQzMTQwMTQ1MTB9.Qw14ILfFFHL_9sAbW6ztldDyztF2pB18wCooZi0zusw HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "DELETE /dm/remove/v1 HTTP/1.1" 400 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "DELETE /dm/remove/v1 HTTP/1.1" 403 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /dm/leave/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "DELETE /dm/remove/v1 HTTP/1.1" 403 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "DELETE /dm/remove/v1 HTTP/1.1" 403 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "DELETE /dm/remove/v1 HTTP/1.1" 403 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NDg0NDQzMTQ2NDcyMDd9.iBGMxS0T9UK3sTH8DkexdF5-VyGyJSjcX9fpssgcsrQ&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJleHAiOjE2NDg0NDQzMTQ2NzAyMDZ9.ASFEijWCjnG-ByAfQe98WcM1xFpqiV0DYLI4U90qOYQ&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NDg0NDQzMTQ3MjUwMjB9.KP4M9TyZuA3EWMlsbjXWqfD9JyMXOvh8P9173PUNu7k&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJleHAiOjE2NDg0NDQzMTQ3NjM1ODl9.Z6IWIcl0G2ZtcC1nDD4qKihDeBFx18c4NBaJ4AHWW2k&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NDg0NDQzMTQ4MTk2OTF9.zaTKX_1No6mm5iEUFd4JTh9pG4MTfkzyYhSFWBNCMco&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJleHAiOjE2NDg0NDQzMTQ4NDEyNzh9.rf1p1ihnKcTKs9UENO4VhWF5YmJRrz2CMWsEyG7-bAY&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:54] "POST /auth/register/v2 HTTP/1.1" 200 -
